Time_(sec)	Note	Note_idx
79.552	Fa5	154
80.302	Sol5	155
80.425	Fa5	156
80.628	Mi5	157
80.857	Mi5	158
81.493	Re5	159
81.694	Re5	160
82.462	Do5	161
82.686	Re5	162
84.03	Do5	163
84.477	Si4b2	164
84.925	Do5	165
85.373	Re5	166
86.269	Sol4	167
86.717	Re5	168
87.611	Do5	169
88.037	Re5	170
88.709	Do5	171
88.932	Re5	172
89.38	Mi5	173
90.299	Do5	174
91.194	Si4b2	175
91.642	Do5	176
92.313	Si4b2	177
92.537	Do5	178
92.985	Re5	179
93.985	Si4b2	180
94.776	La4	181
95.224	Si4b2	182
95.559	Do5	183
95.672	Si4b2	184
95.896	La4	185
96.12	Si4b2	186
96.455	Re5	187
96.567	Do5	188
96.79	Si4b2	189
97.014	La4	190
97.462	Fa5	191
97.686	Mi5	192
97.91	Re5	193
98.134	Mi5	194
98.358	Re5	195
98.582	Do5	196
98.806	Si4b2	197
98.918	La4	198
99.03	Si4b2	199
99.142	Do5	200
99.254	Si4b2	201
99.477	La4	202
99.701	Sol4	203
100.597	Sol4	204
101.045	Fa5	205
102.067	Mi5	206
102.53	Fa5	207
102.972	Mi5	208
103.387	Fa5	209
103.828	Sol5	210
104.283	La5	211
104.731	Sol5	212
105.179	Fa5	213
105.62	Mi5	214
106.545	Re5	215
106.769	Mi5	216
107.045	Re5	217
107.493	Do5	218
107.717	Si4b2	219
107.962	Si4b2	220
108.299	Re5	221
108.41	Do5	222
108.634	Si4b2	223
108.858	Do5	224
109.231	Re5	225
109.455	Fa5	226
109.701	Mi5	227
110.127	Re5	228
110.575	Do5	229
110.993	Si4b2	230
111.448	La4	231
112.12	Mi5	232
112.343	Re5	233
112.79	Do5	234
113.007	Si4b2	235
113.231	La4	236
115.224	Re5	237
116.12	Do5	238
116.94	Si4b2	239
117.813	La4	240
118.709	La4	241
118.932	Do5	242
119.156	Si4b2	243
119.38	La4	244
119.604	Si4b2	245
120.052	Do5	246
120.522	Re5	247
122.387	Re5	248
123.283	Mi5	249
123.955	Re5	250
124.179	Do5	251
125.075	Re5	252
125.724	Do5	253
125.948	Si4b2	254
126.641	Re5	255
126.865	Do5	256
127.44	Si4b2	257
127.664	Si4b2	258
128	Do5	259
128.111	Si4b2	260
128.335	La4	261
128.448	Si4b2	262
128.559	La4	263
130.114	La4	264
130.896	Fa5	265
131.343	Fa5	266
132.301	Mi5	267
133.209	Sol5	268
134.059	Fa5	269
134.925	La5	270
135.851	Sol5	271
136.269	Fa5	272
136.492	Mi5	273
136.716	Re5	274
137.611	Do5	275
138.059	Si4b2	276
138.507	La4	277
139.432	Sol4	278
140.328	La4	279
141.298	Si4b2	280
141.746	Do5	281
142.164	Re5	282
144.573	Re5	283
145.351	Mi5	284
145.873	Mi5	285
146.873	Re5	286
147.769	Mi5	287
148.365	Re5	288
148.589	Re5	289
148.813	Fa5	290
149.03	Mi5	291
149.254	Re5	292
149.477	Re5	293
150.455	Do5	294
151.806	Do5	295
152.664	Mi5	296
153.141	Re5	297
154.037	Do5	298
154.925	Do5	299
155.5	Si4b2	300
155.798	La4	301
156.246	Sol4	302
156.716	Mi5	303
157.62	Re5	304
158.962	Re5	305
159.933	La5	306
160.391	La5	307
161.269	Sol5	308
162.194	Do6	309
163.089	Si5b3	310
163.537	La5	311
163.985	Sol5	312
164.432	Fa5	313
164.88	Mi5	314
165.328	Re5	315
165.754	Re5	316
166.201	Mi5	317
166.672	Re5	318
167.066	Do5	319
167.566	Do5	320
167.91	Si4b2	321
168.365	Si4b2	322
169.037	La4	323
169.261	La4	324
169.925	Si4b2	325
170.156	Do5	326
170.604	Re5	327
171.052	Mi5	328
171.492	Sol5	329
171.948	Fa5	330
173.283	Fa5	331
174.186	Mi5	332
174.634	Fa5	333
175.104	Sol5	334
175.552	Fa5	335
176	Mi5	336
176.396	Fa5	337
176.842	La5	338
177.313	Sol5	339
177.768	Fa5	340
178.141	Mi5	341
178.783	Re5	342
179.007	Do5	343
180.418	Mi5	344
181.301	Re5	345
181.754	Mi5	346
182.201	Fa5	347
182.665	Mi5	348
183.106	Re5	349
183.589	Mi5	350
183.641	Re5	351
184.037	Do5	352
184.828	Si4b2	353
185.276	Re5	354
186.172	Do5	355
187.589	Sol5	356
188.462	Fa5#3	357
188.962	Sol5	358
189.41	La5	359
189.869	Sol5	360
190.31	Fa5	361
190.746	Fa5	362
191.216	Mi5	363
191.663	Mi5	364
192.089	Re5	365
192.544	Re5	366
192.992	Do5	367
193.44	Si4b2	368
193.88	La4	369
194.216	Si4b2	370
194.328	La4	371
194.783	Fa5	372
195.634	Sol5	373
195.732	Fa5	374
195.935	Mi5	375
196.162	Mi5	376
196.768	Re5	377
196.992	Re5	378
197.664	Do5	379
197.91	Re5	380
199.261	Do5	381
199.701	Si4b2	382
200.156	Do5	383
200.604	Re5	384
201.492	Sol4	385
202.044	Re5	386
202.94	Do5	387
203.313	Re5	388
203.985	Do5	389
204.209	Re5	390
204.656	Mi5	391
205.627	Do5	392
206.522	Si4b2	393
206.969	Do5	394
207.641	Si4b2	395
207.865	Do5	396
208.313	Re5	397
209.208	Si4b2	398
210.104	La4	399
210.552	Si4b2	400
210.887	Do5	401
211	Si4b2	402
211.224	La4	403
211.448	Si4b2	404
211.783	Re5	405
211.896	Do5	406
212.119	Si4b2	407
212.342	La4	408
212.816	Fa5	409
213.002	Mi5	410
213.252	Re5	411
213.484	Mi5	412
213.693	Re5	413
213.887	Do5	414
214.116	Si4b2	415
214.251	La4	416
214.407	Si4b2	417
214.547	Do5	418
214.71	Si4b2	419
214.898	La4	420
215.052	Sol4	421
216.022	Sol4	422
216.469	Fa5	423
217.365	Mi5	424
217.813	Fa5	425
218.261	Mi5	426
218.664	Fa5	427
219.156	Sol5	428
219.53	La5	429
220.03	Sol5	430
220.425	Fa5	431
220.925	Mi5	432
221.82	Re5	433
222.044	Mi5	434
222.268	Re5	435
222.738	Do5	436
222.962	Si4b2	437
223.186	Si4b2	438
223.522	Re5	439
223.634	Do5	440
223.858	Si4b2	441
224.082	Do5	442
224.53	Re5	443
224.753	Fa5	444
224.977	Mi5	445
225.403	Re5	446
225.851	Do5	447
226.298	Si4b2	448
226.745	La4	449
227.44	Mi5	450
227.663	Re5	451
228.037	Do5	452
228.261	Si4b2	453
228.462	La4	454
230.4	La5	455
231.338	Sol5	456
232.245	Fa5#3	457
233.238	Sol5	458
234.037	La5	459
234.679	Sol5	460
234.903	Do6	461
235.351	Si5b2	462
235.575	La5	463
235.798	La5	464
237.681	Sol5	465
238.572	Fa5#3	466
239.455	Mi5b3	467
240.351	Re5	468
241.224	Do5	469
242.147	Si4b2	470
242.604	La4	471
243.037	Re5	472
244.88	La5	473
245.88	Sol5	474
246.671	Sol5	475
246.783	Fa5#3	476
246.895	Sol5	477
247.007	La5	478
247.119	Sol5	479
247.342	Fa5#3	480
247.566	Mi5	481
248.566	Sol5	482
249.358	Fa5#2	483
250.253	Fa5#2	484
250.342	Mi5	485
250.455	Fa5#2	486
250.537	Sol5	487
250.627	Fa5#2	488
250.851	Mi5	489
251.127	Re5	490
252.021	Fa5	491
252.842	Mi5	492
253.761	Mi5	493
253.873	Re5	494
253.962	Mi5	495
254.075	Fa5	496
254.186	Mi5	497
254.41	Re5	498
254.634	Do5	499
255.53	Re5	500
256.425	Do5	501
256.873	Si4b2	502
257.32	Re5	503
259.674	Sol5	504
260.5	Fa5#3	505
260.948	Sol5	506
261.895	La5	507
262.79	La5	508
263.238	Do6	509
263.686	Si5b2	510
264.134	La5	511
264.582	Sol5	512
265.455	Fa5#3	513
265.903	Mi5	514
266.373	Fa5#2	515
267.268	Mi5	516
267.716	Fa5#2	517
268.163	La5	518
268.611	Sol5	519
269.059	Fa5	520
269.507	Mi5	521
269.955	Mi5	522
270.403	Re5	523
270.851	Re5	524
271.297	Do5	525
271.745	Re5	526
274.025	Do5	527
274.932	Si4b2	528
275.38	La4	529
276.224	Fa5	530
277.216	Mi5	531
277.641	Fa5	532
278.089	Mi5	533
278.537	La5	534
278.985	Sol5	535
279.358	Fa5	536
279.835	Mi5	537
280.283	Re5	538
281.253	Re5	539
282.096	Mi5	540
282.566	Re5	541
283.014	Do5	542
283.492	Do5	543
283.94	Si4b2	544
284.38	La4	545
285.059	Si4b2	546
285.283	Do5	547
285.679	Re5	548
286.127	Mi5	549
286.575	Sol5	550
286.969	Fa5	551
288.335	Fa5	552
289.335	Mi5	553
289.761	Fa5	554
290.201	Sol5	555
290.656	Fa5	556
291.104	Mi5	557
291.552	Fa5	558
291.969	La5	559
292.417	Sol5	560
292.857	Fa5	561
293.297	Mi5	562
293.902	Re5	563
294.171	Do5	564
295.493	Mi5	565
296.372	Re5	566
296.82	Mi5	567
297.268	Fa5	568
297.738	Mi5	569
298.163	Re5	570
298.611	Mi5	571
298.663	Re5	572
299.059	Do5	573
299.955	Si4b2	574
300.403	Re5	575
301.223	Do5	576
302.671	Sol5	577
303.559	Fa5#3	578
304.007	Sol5	579
304.485	La5	580
304.955	Sol5	581
305.365	Fa5	582
305.836	Fa5	583
306.285	Mi5	584
306.735	Mi5	585
307.141	Re5	586
307.589	Re5	587
308.044	Do5	588
308.462	Si4b2	589
308.91	La4	590
309.245	Si4b2	591
309.358	La4	592
309.806	Fa5	593
310.956	Sol5	594
311.028	Fa5	595
311.208	Mi5	596
311.447	Mi5	597
311.851	Re5	598
312.075	Re5	599
312.738	Do5	600
313.014	Re5	601
314.358	Do5	602
314.835	Si4b2	603
315.278	Do5	604
315.689	Re5	605
316.573	Sol4	606
317.073	Re5	607
318.044	Do5	608
318.44	Re5	609
319.089	Do5	610
319.313	Re5	611
319.761	Mi5	612
320.753	Do5	613
321.648	Si4b2	614
322.096	Do5	615
322.768	Si4b2	616
322.992	Do5	617
323.365	Re5	618
324.335	Si4b2	619
325.231	La4	620
325.679	Si4b2	621
326.014	Do5	622
326.127	Si4b2	623
326.351	La4	624
326.573	Si4b2	625
326.91	Re5	626
327.021	Do5	627
327.245	Si4b2	628
327.469	La4	629
327.917	Fa5	630
328.141	Mi5	631
328.365	Re5	632
328.589	Mi5	633
328.813	Re5	634
329.037	Do5	635
329.261	Si4b2	636
329.372	La4	637
329.485	Si4b2	638
329.596	Do5	639
329.708	Si4b2	640
329.932	La4	641
330.156	Sol4	642
331.148	Sol4	643
331.596	Fa5	644
332.395	Mi5	645
332.94	Fa5	646
333.387	Mi5	647
333.835	Fa5	648
334.283	Sol5	649
334.731	La5	650
335.179	Sol5	651
335.627	Fa5	652
336.073	Mi5	653
336.969	Re5	654
337.193	Mi5	655
337.417	Re5	656
337.865	Do5	657
338.089	Si4b2	658
338.313	Si4b2	659
338.648	Re5	660
338.761	Do5	661
338.985	Si4b2	662
339.208	Do5	663
339.656	Re5	664
339.88	Fa5	665
340.104	Mi5	666
340.552	Re5	667
340.999	Do5	668
341.447	Si4b2	669
341.895	La4	670
342.566	Mi5	671
342.82	Re5	672
343.268	Do5	673
343.462	Si4b2	674
343.686	La4	675
345.582	Sol4	676
346.052	La4	677
347.021	Sol4	678
347.544	La4	679
348.469	Si4b2	680
348.91	Do5	681
349.365	Re5	682
350.231	Do5	683
350.604	Si4b2	684
351.073	Mi5	685
352.073	Re5	686
352.969	Mi5	687
353.842	Re5	688
354.283	Do5	689
354.738	Re5	690
355.634	Do5	691
356.073	Si4b2	692
356.529	Re5	693
357.372	Do5	694
357.842	Si4b2	695
358.216	Do5	696
358.887	Si4b2	697
359.111	Do5	698
360.477	La4	699
361.35	Fa5	700
361.797	Fa5	701
362.797	Mi5	702
363.245	Fa5#2	703
363.686	Sol5	704
364.163	La5	705
364.611	Sol5	706
365.059	Fa5#3	707
365.507	Mi5b2	708
366.156	Re5	709
366.38	Do5	710
367.293	Re5	711
367.723	La5	712
368.171	Sol5	713
368.641	Fa5#3	714
368.977	Sol5	715
369.141	Fa5#3	716
369.574	Mi5b2	717
370.004	Mi5b2	718
370.468	Re5	719
370.921	Re5	720
371.753	Do5	721
372.223	Si4b2	722
372.671	Re5	723
374.559	Mi5	724
374.611	Re5	725
375.432	Do5	726
375.88	Si4b2	727
376.328	La4	728
377.223	Fa5	729
378.216	Mi5	730
378.663	Fa5	731
379.111	Mi5	732
379.559	La5	733
380.007	Sol5	734
380.38	Fa5	735
380.828	Mi5	736
381.275	Re5	737
381.7	Re5	738
382.148	Re5	739
383.044	Mi5	740
383.589	Re5	741
383.924	Mi5	742
384.037	Re5	743
384.261	Do5	744
384.485	Si4b2	745
384.932	Re5	746
385.38	Do5	747
386.275	Si4b2	748
387.171	La4	749
387.842	Si4b2	750
388.066	Do5	751
389.381	Fa5	752
390.333	Mi5	753
390.768	Fa5	754
391.221	Mi5	755
391.648	Fa5	756
392.096	Sol5	757
392.544	La5	758
392.992	Sol5	759
393.44	Fa5	760
393.887	Mi5	761
394.335	Mi5	762
394.783	Re5	763
395.231	Re5	764
395.679	Do5	765
395.88	Si4b2	766
396.104	Si4b2	767
396.551	Fa5	768
396.775	Mi5	769
397.051	Re5	770
397.499	Do5	771
397.937	Do5	772
398.379	Si4b2	773
398.831	Si4b2	774
399.441	La4	775
399.748	La4	776
400.335	Si4b2	777
400.604	Do5	778
401.051	Re5	779
401.499	Mi5	780
401.947	Sol5	781
402.395	Fa5	782
403.806	Fa5	783
404.686	Mi5	784
405.082	Fa5	785
405.594	Sol5	786
406.041	Fa5	787
406.447	Mi5	788
406.93	Fa5	789
407.33	La5	790
407.797	Sol5	791
408.216	Fa5	792
408.663	Mi5	793
409.335	Re5	794
409.559	Do5	795
410.955	Mi5	796
411.797	Re5	797
412.245	Mi5	798
412.768	Fa5	799
413.141	Mi5	800
413.589	Re5	801
414.037	Mi5	802
414.089	Re5	803
414.484	Do5	804
415.38	Si4b2	805
415.827	Re5	806
416.723	Do5	807
418.044	Sol5	808
419.066	Fa5#3	809
419.514	Sol5	810
419.962	La5	811
420.41	Sol5	812
420.858	Fa5	813
421.306	Fa5	814
421.752	Mi5	815
422.223	Mi5	816
422.671	Re5	817
423.118	Re5	818
423.532	Do5	819
423.956	Si4b2	820
424.335	La4	821
424.775	Si4b2	822
424.887	La4	823
425.335	Fa5	824
426.102	Sol5	825
426.205	Fa5	826
426.457	Mi5	827
426.73	Mi5	828
427.334	Re5	829
427.577	Re5	830
428.141	Do5	831
428.469	Re5	832
429.813	Do5	833
430.261	Si4b2	834
430.708	Do5	835
431.156	Re5	836
432.051	Sol4	837
432.499	Re5	838
433.469	Do5	839
433.865	Re5	840
434.537	Do5	841
434.761	Re5	842
435.231	Mi5	843
436.156	Do5	844
437.073	Si4b2	845
437.521	Do5	846
437.992	Si4b2	847
438.417	Do5	848
438.865	Re5	849
439.761	Si4b2	850
440.656	La4	851
441.103	Si4b2	852
441.439	Do5	853
441.551	Si4b2	854
441.775	La4	855
441.999	Si4b2	856
442.335	Re5	857
442.447	Do5	858
442.671	Si4b2	859
442.872	La4	860
443.32	Fa5	861
443.544	Mi5	862
443.768	Re5	863
443.992	Mi5	864
444.216	Re5	865
444.439	Do5	866
444.663	Si4b2	867
444.775	La4	868
444.887	Si4b2	869
445.021	Do5	870
445.134	Si4b2	871
445.358	La4	872
445.582	Sol4	873
446.538	Sol4	874
446.924	Fa5	875
447.82	Mi5	876
448.394	Fa5	877
448.82	Mi5	878
449.268	Fa5	879
449.716	Sol5	880
450.163	La5	881
450.603	Sol5	882
451.059	Fa5	883
451.507	Mi5	884
452.394	Re5	885
452.626	Mi5	886
452.85	Re5	887
453.32	Do5	888
453.544	Si4b2	889
453.768	Si4b2	890
454.103	Re5	891
454.216	Do5	892
454.514	Si4b2	893
454.738	Do5	894
455.186	Re5	895
455.41	Fa5	896
455.634	Mi5	897
456.156	Re5	898
456.626	Do5	899
457.178	Si4b2	900
457.626	La4	901
458.297	Mi5	902
458.641	Re5	903
459.245	Do5	904
459.492	Si4b2	905
459.917	La4	906
